Model	config_file	seed	epoch
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	76
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	77
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	78
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	79
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	80
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	81
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	82
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	83
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	84
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	85
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	86
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	87
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	88
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	89
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	90
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	91
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	92
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	93
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	94
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	95
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	96
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	97
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	98
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	99
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	100
